Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Cellular Defense Response (GO:0006968)	1/49	0.6279136785928034	0.7128308840490502	0	0	1.023502931323283	0.47628972607671577	MNDA
Regulation of Glycolytic Process (GO:0006110)	1/49	0.6279136785928034	0.7128308840490502	0	0	1.023502931323283	0.47628972607671577	SLC4A4
Lysosomal Transport (GO:0007041)	1/49	0.6279136785928034	0.7128308840490502	0	0	1.023502931323283	0.47628972607671577	SCARB2
Positive Regulation of Epithelial to Mesenchymal Transition (GO:0010718)	1/49	0.6279136785928034	0.7128308840490502	0	0	1.023502931323283	0.47628972607671577	COL1A1
Purine Ribonucleotide Biosynthetic Process (GO:0009152)	1/49	0.6279136785928034	0.7128308840490502	0	0	1.023502931323283	0.47628972607671577	AMPD3
Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0007189)	3/163	0.6344335892458013	0.7198446809590218	0	0	0.920501893939394	0.41884922361521587	GNA13;PRKAR1B;PRKAR1A
Positive Regulation of Immune System Process (GO:0002684)	1/50	0.6353550060032087	0.7205021515870618	0	0	1.0025638396061942	0.4547342559829318	CFB
Positive Regulation of MAPK Cascade (GO:0043410)	7/380	0.637006196836188	0.7219860445044906	0	0	0.9205285331290693	0.41513617937708785	PDGFRA;MAP2K1;TAOK3;NAMPT;IL13RA2;TPD52L1;FGF2
Cellular Response to Oxygen-Containing Compound (GO:1901701)	7/382	0.6424302058436205	0.7235974162082203	0	0	0.9155238095238095	0.4051166280864437	PDGFRA;GJA1;CRTC2;CDK2;DPEP1;PEX13;MMP9
Actin Polymerization or Depolymerization (GO:0008154)	1/51	0.6426478796006663	0.7235974162082203	0	0	0.982462311557789	0.4344038909319121	WASHC3
Regulation of B Cell Proliferation (GO:0030888)	1/51	0.6426478796006663	0.7235974162082203	0	0	0.982462311557789	0.4344038909319121	MNDA
Regulation of NLRP3 Inflammasome Complex Assembly (GO:1900225)	1/51	0.6426478796006663	0.7235974162082203	0	0	0.982462311557789	0.4344038909319121	NEK7
Regulation of T Cell Differentiation (GO:0045580)	1/51	0.6426478796006663	0.7235974162082203	0	0	0.982462311557789	0.4344038909319121	SMARCE1
Cellular Response to Ketone (GO:1901655)	1/51	0.6426478796006663	0.7235974162082203	0	0	0.982462311557789	0.4344038909319121	SPP1
Regulation of Interleukin-10 Production (GO:0032653)	1/51	0.6426478796006663	0.7235974162082203	0	0	0.982462311557789	0.4344038909319121	ISG15
Heterophilic Cell-Cell Adhesion (GO:0007157)	1/51	0.6426478796006663	0.7235974162082203	0	0	0.982462311557789	0.4344038909319121	ALCAM
Stem Cell Differentiation (GO:0048863)	1/51	0.6426478796006663	0.7235974162082203	0	0	0.982462311557789	0.4344038909319121	HMGA2
Negative Regulation of ERK1 and ERK2 Cascade (GO:0070373)	1/51	0.6426478796006663	0.7235974162082203	0	0	0.982462311557789	0.4344038909319121	GBP1
Negative Regulation of Syncytium Formation by Plasma Membrane Fusion (GO:0034242)	1/51	0.6426478796006663	0.7235974162082203	0	0	0.982462311557789	0.4344038909319121	RPLP2
Positive Regulation of Insulin Secretion (GO:0032024)	1/51	0.6426478796006663	0.7235974162082203	0	0	0.982462311557789	0.4344038909319121	TRPM4
Cellular Response to Insulin Stimulus (GO:0032869)	2/109	0.6428924362324577	0.7235974162082203	0	0	0.9178182160597	0.405471760916777	PARP1;NAMPT
Neuron Projection Morphogenesis (GO:0048812)	3/166	0.6466447306886135	0.7274321663432507	0	0	0.9034207101691765	0.39385370078271625	ALCAM;TAOK3;ATL1
Protein Stabilization (GO:0050821)	4/222	0.6494230476907213	0.7290301383939549	0	0	0.9003832307513645	0.38866926585162137	CDK7;WFS1;VBP1;CCT4
Regulation of T Cell Receptor Signaling Pathway (GO:0050856)	1/52	0.6497952538698849	0.7290301383939549	0	0	0.9631490787269682	0.41521160278375613	GBP1
Cognition (GO:0050890)	1/52	0.6497952538698849	0.7290301383939549	0	0	0.9631490787269682	0.41521160278375613	MAGT1
Regulation of Mitotic Metaphase/Anaphase Transition (GO:0030071)	1/52	0.6497952538698849	0.7290301383939549	0	0	0.9631490787269682	0.41521160278375613	SMARCE1
Retrograde Vesicle-Mediated Transport, Golgi to Endoplasmic Reticulum (GO:0006890)	1/52	0.6497952538698849	0.7290301383939549	0	0	0.9631490787269682	0.41521160278375613	COPZ2
Receptor Internalization (GO:0031623)	1/53	0.6568000244259655	0.7322103976007986	0	0	0.9445786625434867	0.3970779010322363	AP2M1
Cardiac Muscle Tissue Development (GO:0048738)	1/53	0.6568000244259655	0.7322103976007986	0	0	0.9445786625434867	0.3970779010322363	GJA1
DNA-templated DNA Replication Maintenance of Fidelity (GO:0045005)	1/53	0.6568000244259655	0.7322103976007986	0	0	0.9445786625434867	0.3970779010322363	PCNA
Epidermal Growth Factor Receptor Signaling Pathway (GO:0007173)	1/53	0.6568000244259655	0.7322103976007986	0	0	0.9445786625434867	0.3970779010322363	EFEMP1
Regulation of Synapse Organization (GO:0050807)	1/53	0.6568000244259655	0.7322103976007986	0	0	0.9445786625434867	0.3970779010322363	SRGAP3
Regulation of Wound Healing (GO:0061041)	1/53	0.6568000244259655	0.7322103976007986	0	0	0.9445786625434867	0.3970779010322363	FGF2
TRNA Processing (GO:0008033)	1/53	0.6568000244259655	0.7322103976007986	0	0	0.9445786625434867	0.3970779010322363	NSUN2
Monoatomic Anion Transport (GO:0006820)	1/53	0.6568000244259655	0.7322103976007986	0	0	0.9445786625434867	0.3970779010322363	CLCN5
Myelination (GO:0042552)	1/53	0.6568000244259655	0.7322103976007986	0	0	0.9445786625434867	0.3970779010322363	ABCD1
Negative Regulation of Cell Projection Organization (GO:0031345)	1/53	0.6568000244259655	0.7322103976007986	0	0	0.9445786625434867	0.3970779010322363	DPYSL3
Positive Regulation of B Cell Activation (GO:0050871)	1/53	0.6568000244259655	0.7322103976007986	0	0	0.9445786625434867	0.3970779010322363	TP53BP1
Positive Regulation of Fat Cell Differentiation (GO:0045600)	1/53	0.6568000244259655	0.7322103976007986	0	0	0.9445786625434867	0.3970779010322363	TRPM4
Negative Regulation of Cell Differentiation (GO:0045596)	4/225	0.6597618061704598	0.7351232816505334	0	0	0.8880233690360273	0.36930796968370116	EFEMP1;CDK6;COL5A1;TRPM4
Regulation of Wnt Signaling Pathway (GO:0030111)	2/113	0.6623041991124822	0.735582439349679	0	0	0.8845621440079878	0.3644664173415701	NXN;CDK14
Autophagosome Maturation (GO:0097352)	1/54	0.6636650295224205	0.735582439349679	0	0	0.9267090167820233	0.37993005944719854	STX17
Cellular Response to Mechanical Stimulus (GO:0071260)	1/54	0.6636650295224205	0.735582439349679	0	0	0.9267090167820233	0.37993005944719854	BNIP3
Regulation of Smooth Muscle Cell Proliferation (GO:0048660)	1/54	0.6636650295224205	0.735582439349679	0	0	0.9267090167820233	0.37993005944719854	XRCC5
Insulin Receptor Signaling Pathway (GO:0008286)	1/54	0.6636650295224205	0.735582439349679	0	0	0.9267090167820233	0.37993005944719854	NAMPT
Transcription Initiation-Coupled Chromatin Remodeling (GO:0045815)	1/54	0.6636650295224205	0.735582439349679	0	0	0.9267090167820233	0.37993005944719854	NOC2L
Transport Along Microtubule (GO:0010970)	1/54	0.6636650295224205	0.735582439349679	0	0	0.9267090167820233	0.37993005944719854	IFT27
Unsaturated Fatty Acid Metabolic Process (GO:0033559)	1/54	0.6636650295224205	0.735582439349679	0	0	0.9267090167820233	0.37993005944719854	ABCD1
Negative Regulation of mRNA Catabolic Process (GO:1902373)	1/54	0.6636650295224205	0.735582439349679	0	0	0.9267090167820233	0.37993005944719854	IREB2
Positive Regulation of miRNA Metabolic Process (GO:2000630)	1/54	0.6636650295224205	0.735582439349679	0	0	0.9267090167820233	0.37993005944719854	FGF2
Regulation of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434)	2/114	0.6670228448406161	0.7389154227545627	0	0	0.876619287513494	0.3549703102629683	CDK2;SUMO2
Regulation of Canonical Wnt Signaling Pathway (GO:0060828)	4/228	0.6698932110927065	0.740701708558239	0	0	0.875994575045208	0.3509558085414294	COL1A1;CDK14;DKK2;TRPM4
Brain Development (GO:0007420)	3/172	0.6701926908590635	0.740701708558239	0	0	0.8710776403084095	0.348596569279596	KDM4B;PHGDH;NES
Regulation of Cell Development (GO:0060284)	1/55	0.6703930508877844	0.740701708558239	0	0	0.9095012097524661	0.36370143511633324	PRUNE1
Regulation of Monoatomic Cation Transmembrane Transport (GO:1904062)	1/55	0.6703930508877844	0.740701708558239	0	0	0.9095012097524661	0.36370143511633324	MMP9
Negative Regulation of Neuron Projection Development (GO:0010977)	1/55	0.6703930508877844	0.740701708558239	0	0	0.9095012097524661	0.36370143511633324	DPYSL3
Regulation of Interleukin-6 Production (GO:0032675)	2/115	0.6716882126439776	0.7409670492360528	0	0	0.8688170125498763	0.34575530051621123	IFIH1;MAPK13
Regulation of Primary Metabolic Process (GO:0080090)	2/115	0.6716882126439776	0.7409670492360528	0	0	0.8688170125498763	0.34575530051621123	RNF213;SON
Negative Regulation of Growth (GO:0045926)	2/115	0.6716882126439776	0.7409670492360528	0	0	0.8688170125498763	0.34575530051621123	BST2;GJA1
Ubiquitin-dependent Protein Catabolic Process (GO:0006511)	9/502	0.6740099008639479	0.7431391214653784	0	0	0.8944297082228116	0.3528618921475129	UBL4A;MTA1;RNF213;DTX3L;RHOBTB3;UBR4;PSMB8;PSMB10;HERC6
Proteasomal Protein Catabolic Process (GO:0010498)	6/340	0.675225864074086	0.744085143393268	0	0	0.8806966220231293	0.345856636023458	MTA1;RHOBTB3;UBR4;TRIM21;PSMB8;PSMB10
Endosome Organization (GO:0007032)	1/56	0.6769868153226838	0.744085143393268	0	0	0.8929191411603472	0.3483308655848475	UBR4
Regulation of Proteolysis (GO:0030162)	1/56	0.6769868153226838	0.744085143393268	0	0	0.8929191411603472	0.3483308655848475	RHOBTB3
Icosanoid Metabolic Process (GO:0006690)	1/56	0.6769868153226838	0.744085143393268	0	0	0.8929191411603472	0.3483308655848475	GGT1
Plasma Membrane Bounded Cell Projection Morphogenesis (GO:0120039)	1/56	0.6769868153226838	0.744085143393268	0	0	0.8929191411603472	0.3483308655848475	TAOK3
Positive Regulation of Transcription Initiation by RNA Polymerase II (GO:0060261)	1/56	0.6769868153226838	0.744085143393268	0	0	0.8929191411603472	0.3483308655848475	MED23
Positive Regulation of Epithelial Cell Proliferation (GO:0050679)	2/117	0.6808600937719542	0.7479521468078767	0	0	0.8536195378381338	0.3281300155151163	LAMC1;FGF2
Anterograde Trans-Synaptic Signaling (GO:0098916)	3/175	0.681528729535369	0.7480659911027171	0	0	0.8557522903453136	0.32810986672127523	PRKAR1B;PRKAR1A;SNCG
Cellular Response to Fibroblast Growth Factor Stimulus (GO:0044344)	1/57	0.6834489951935123	0.7480659911027171	0	0	0.8769292893036612	0.333762136285735	FGF2
Regulation of Mitotic Nuclear Division (GO:0007088)	1/57	0.6834489951935123	0.7480659911027171	0	0	0.8769292893036612	0.333762136285735	OBSL1
Regulation of Myoblast Fusion (GO:1901739)	1/57	0.6834489951935123	0.7480659911027171	0	0	0.8769292893036612	0.333762136285735	RPLP2
Regulation of Ubiquitin-Dependent Protein Catabolic Process (GO:2000058)	1/57	0.6834489951935123	0.7480659911027171	0	0	0.8769292893036612	0.333762136285735	CDK1
MRNA Catabolic Process (GO:0006402)	1/57	0.6834489951935123	0.7480659911027171	0	0	0.8769292893036612	0.333762136285735	POLR2G
Nucleus Organization (GO:0006997)	1/57	0.6834489951935123	0.7480659911027171	0	0	0.8769292893036612	0.333762136285735	DES
Neuron Development (GO:0048666)	3/177	0.6889241220267426	0.7523057820309251	0	0	0.8458289794496691	0.31517629750552906	UGDH;ALCAM;ATXN10
Regulation of Blood Vessel Endothelial Cell Migration (GO:0043535)	1/58	0.6897822099557104	0.7523057820309251	0	0	0.8615004848805431	0.31994350643389147	FGF2
Regulation of Focal Adhesion Assembly (GO:0051893)	1/58	0.6897822099557104	0.7523057820309251	0	0	0.8615004848805431	0.31994350643389147	COL16A1
Regulation of Lipid Metabolic Process (GO:0019216)	1/58	0.6897822099557104	0.7523057820309251	0	0	0.8615004848805431	0.31994350643389147	RNF213
Dicarboxylic Acid Metabolic Process (GO:0043648)	1/58	0.6897822099557104	0.7523057820309251	0	0	0.8615004848805431	0.31994350643389147	GGT1
Inorganic Anion Transport (GO:0015698)	1/58	0.6897822099557104	0.7523057820309251	0	0	0.8615004848805431	0.31994350643389147	CLCN5
Axon Development (GO:0061564)	2/119	0.6898219130914796	0.7523057820309251	0	0	0.8389416349114082	0.31151732776275703	ATL1;MAP7D2
Regulation of Signal Transduction (GO:0009966)	4/235	0.692720600741498	0.7550762057746178	0	0	0.8491424187626719	0.3117444118854881	CCNK;SP100;AFAP1;DTX3
Regulation of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042058)	1/59	0.6959890270519475	0.7570722147643022	0	0	0.8466037081961532	0.3068272880489417	MMP9
Regulation of Myoblast Differentiation (GO:0045661)	1/59	0.6959890270519475	0.7570722147643022	0	0	0.8466037081961532	0.3068272880489417	SMARCE1
Organic Hydroxy Compound Transport (GO:0015850)	1/59	0.6959890270519475	0.7570722147643022	0	0	0.8466037081961532	0.3068272880489417	ABCC4
Positive Regulation of Nervous System Development (GO:0051962)	1/59	0.6959890270519475	0.7570722147643022	0	0	0.8466037081961532	0.3068272880489417	SRPX2
Positive Regulation of Cell Migration (GO:0030335)	6/349	0.6992595785027163	0.7602373229645114	0	0	0.857187367858812	0.3066444218846343	COL1A1;PDGFRA;ZNF609;FAM110C;HPSE;FGF2
Regulation of Calcium Ion Transport (GO:0051924)	1/60	0.7020719627862557	0.7617227732186617	0	0	0.8322119069925901	0.29436947071448627	WFS1
Cellular Response to Calcium Ion (GO:0071277)	1/60	0.7020719627862557	0.7617227732186617	0	0	0.8322119069925901	0.29436947071448627	DPEP1
Muscle Organ Development (GO:0007517)	1/60	0.7020719627862557	0.7617227732186617	0	0	0.8322119069925901	0.29436947071448627	DES
Purine Ribonucleotide Metabolic Process (GO:0009150)	1/60	0.7020719627862557	0.7617227732186617	0	0	0.8322119069925901	0.29436947071448627	AMPD3
Regulation of JNK Cascade (GO:0046328)	2/122	0.7028757129629148	0.7622023300117662	0	0	0.8178421494542402	0.288350857791235	TAOK3;TPD52L1
Regulation of DNA Metabolic Process (GO:0051052)	2/123	0.7071244684852291	0.7664152546802354	0	0	0.811041488852343	0.28106527382957075	XRCC5;SMC3
Cellular Response to Alcohol (GO:0097306)	1/61	0.7080334836732681	0.7670059383545378	0	0	0.8182998324958124	0.2825293858765779	CES1
Intrinsic Apoptotic Signaling Pathway (GO:0097193)	2/124	0.7113224944906169	0.769382184749348	0	0	0.8043523144898213	0.2739860247693483	ERO1A;BNIP3
T Cell Activation (GO:0042110)	2/124	0.7113224944906169	0.769382184749348	0	0	0.8043523144898213	0.2739860247693483	MOV10;DDOST
Negative Regulation of Cell Growth (GO:0030308)	2/124	0.7113224944906169	0.769382184749348	0	0	0.8043523144898213	0.2739860247693483	BST2;GJA1
Regulation of SMAD Protein Signal Transduction (GO:0060390)	1/62	0.7138760072194774	0.7697731561982799	0	0	0.804843891589093	0.2712694071049749	PMEPA1
Cellular Response to Virus (GO:0098586)	1/62	0.7138760072194774	0.7697731561982799	0	0	0.804843891589093	0.2712694071049749	IFIH1
Regulation of Intracellular Transport (GO:0032386)	1/62	0.7138760072194774	0.7697731561982799	0	0	0.804843891589093	0.2712694071049749	MAP2K1
ERBB Signaling Pathway (GO:0038127)	1/62	0.7138760072194774	0.7697731561982799	0	0	0.804843891589093	0.2712694071049749	EFEMP1
Intrinsic Apoptotic Signaling Pathway in Response to DNA Damage (GO:0008630)	1/62	0.7138760072194774	0.7697731561982799	0	0	0.804843891589093	0.2712694071049749	TMEM109
Negative Regulation of Response to Stimulus (GO:0048585)	1/62	0.7138760072194774	0.7697731561982799	0	0	0.804843891589093	0.2712694071049749	WFS1
RNA Polymerase II Preinitiation Complex Assembly (GO:0051123)	1/63	0.719601902771597	0.7751539924027376	0	0	0.7918220132922678	0.26055468130421655	MED23
Positive Regulation of DNA-templated Transcription Initiation (GO:2000144)	1/63	0.719601902771597	0.7751539924027376	0	0	0.7918220132922678	0.26055468130421655	MED23
Aerobic Respiration (GO:0009060)	2/127	0.7236155036820013	0.779079134521194	0	0	0.7849269521410579	0.25392002281879383	ALDOC;ENO3
Microtubule Cytoskeleton Organization Involved in Mitosis (GO:1902850)	1/64	0.7252134927546643	0.7800024651526686	0	0	0.7792135279572465	0.25035288690530333	CDK1
Mitotic Cytokinesis (GO:0000281)	1/64	0.7252134927546643	0.7800024651526686	0	0	0.7792135279572465	0.25035288690530333	SON
Regulation of Cytokine Production Involved in Inflammatory Response (GO:1900015)	1/65	0.7307130533805721	0.783517762581611	0	0	0.7669990577889447	0.24063401690868824	ABCD1
Regulation of Neurogenesis (GO:0050767)	1/65	0.7307130533805721	0.783517762581611	0	0	0.7669990577889447	0.24063401690868824	PRUNE1
Sensory Perception (GO:0007600)	1/65	0.7307130533805721	0.783517762581611	0	0	0.7669990577889447	0.24063401690868824	MYO7A
Positive Regulation of Neurogenesis (GO:0050769)	1/65	0.7307130533805721	0.783517762581611	0	0	0.7669990577889447	0.24063401690868824	OBSL1
Positive Regulation of Protein Modification Process (GO:0031401)	1/65	0.7307130533805721	0.783517762581611	0	0	0.7669990577889447	0.24063401690868824	MMP9
Protein Secretion (GO:0009306)	1/65	0.7307130533805721	0.783517762581611	0	0	0.7669990577889447	0.24063401690868824	STEAP3
Cilium Organization (GO:0044782)	4/248	0.7320844786842269	0.7845890114891486	0	0	0.8033616932973646	0.25053586644548087	ABCC4;IFT22;IFT27;TTC39C
Negative Regulation of Transcription by RNA Polymerase II (GO:0000122)	14/802	0.7329449441426954	0.7851118440816772	0	0	0.868158744808491	0.26972363069825994	SP100;PARP1;STAT1;WFS1;MBD2;HMGA2;RBPJ;NOC2L;PARP9;IRF2BPL;MTA1;CNOT1;APBB2;CRYM
Negative Regulation of MAPK Cascade (GO:0043409)	2/130	0.7354641363886398	0.7865143840063515	0	0	0.7664121536523929	0.23548281740937682	TAOK3;GBP1
Regulation of Extrinsic Apoptotic Signaling Pathway (GO:2001236)	1/66	0.7361028157838545	0.7865143840063515	0	0	0.7551604174719753	0.23137018294498787	SP100
Glycolipid Biosynthetic Process (GO:0009247)	1/66	0.7361028157838545	0.7865143840063515	0	0	0.7551604174719753	0.23137018294498787	PIGW
Transcription Preinitiation Complex Assembly (GO:0070897)	1/66	0.7361028157838545	0.7865143840063515	0	0	0.7551604174719753	0.23137018294498787	MED23
Proteasome-mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161)	7/420	0.7361207239015307	0.7865143840063515	0	0	0.8296437218955379	0.25417060196259006	MTA1;NEMF;RHOBTB3;UBR4;ASCC3;PSMB8;PSMB10
Regulation of miRNA Transcription (GO:1902893)	1/67	0.7413849665055193	0.7905354880704095	0	0	0.7436805238312776	0.2225354391014018	FGF2
MRNA Export From Nucleus (GO:0006406)	1/67	0.7413849665055193	0.7905354880704095	0	0	0.7436805238312776	0.2225354391014018	THOC6
Positive Regulation of T Cell Differentiation (GO:0045582)	1/67	0.7413849665055193	0.7905354880704095	0	0	0.7436805238312776	0.2225354391014018	SMARCE1
Positive Regulation of Phagocytosis (GO:0050766)	1/67	0.7413849665055193	0.7905354880704095	0	0	0.7436805238312776	0.2225354391014018	CFB
Regulation of Alternative mRNA Splicing, via Spliceosome (GO:0000381)	1/68	0.7465616489612764	0.7944471688693986	0	0	0.7325433135828395	0.21410562169724925	DDX17
Regulation of Transcription Initiation by RNA Polymerase II (GO:0060260)	1/68	0.7465616489612764	0.7944471688693986	0	0	0.7325433135828395	0.21410562169724925	MED23
Intracellular Iron Ion Homeostasis (GO:0006879)	1/68	0.7465616489612764	0.7944471688693986	0	0	0.7325433135828395	0.21410562169724925	IREB2
